No.,施設所在地,施設方書,施設屋号,営業者名,営業所電話番号,許可番号,業種,初回許可日,許可開始日,許可満了日
2803,東京都世田谷区桜新町二丁目１９番１６号,-,くらしの友　桜新町式場　２階,株式会社くらしの友,3427-6421,31世保生食ほ第1652号,飲食店営業,平成24年11月2日,令和元年12月1日,令和8年11月30日
2804,東京都世田谷区桜新町二丁目１９番１６号,-,くらしの友　桜新町式場　３階,株式会社くらしの友,3427-6421,31世保生食ほ第1653号,飲食店営業,平成24年11月2日,令和元年12月1日,令和8年11月30日
2805,東京都世田谷区桜新町二丁目２０番１０号,-,ドーミー桜新町,株式会社共立メンテナンス,5450-6290,31世保生食ほ第2101号,飲食店営業,平成11年3月24日,令和2年4月1日,令和9年3月31日
2806,東京都世田谷区桜新町二丁目２０番１２号,-,富士食品株式会社,富士食品株式会社,6432-6435,2世保生食ほ第2439号,添加物製造業,平成25年3月14日,令和3年4月1日,令和11年3月31日
2807,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（畜産作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1396号,食肉販売業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2808,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（畜産デリカ室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1397号,飲食店営業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2809,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（水産デリカ室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1398号,飲食店営業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2810,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（水産作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1399号,魚介類販売業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2811,東京都世田谷区桜新町二丁目２３番１号,-,ライフ桜新町店（ジュースバー）,株式会社ライフコーポレーション,03-3429-1770,2世保生食ほ第1494号,喫茶店営業,令和2年11月13日,令和2年11月13日,令和9年11月30日
2812,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（カフェ・軽食作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1400号,飲食店営業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2813,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（惣菜作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1401号,飲食店営業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2814,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（米飯作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1402号,飲食店営業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2815,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（ＩＢ作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1403号,菓子製造業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2816,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（チーズ作業室）,株式会社ライフコーポレーション,03-3429-1770,7世保生食ほ第1404号,乳製品製造業,令和8年1月27日,令和8年1月27日,令和15年1月31日
2817,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店（売場デリカ室）,株式会社ライフコーポレーション,03-3429-1770,2世保生食ほ第2349号,飲食店営業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2818,東京都世田谷区桜新町二丁目２３番１号,１Ｆ,ライフ桜新町店,株式会社ライフコーポレーション,03-3429-1770,3世保生食ほ第1806号,飲食店営業,令和4年1月14日,令和4年1月14日,令和11年1月31日
2819,東京都世田谷区桜新町二丁目２６番１号,スカイハイツ広沢１階,ラクレ,株式会社エマーブル,5799-7800,7世保生食ほ第298号,飲食店営業,令和7年7月1日,令和7年7月1日,令和14年6月30日
2820,東京都世田谷区桜新町二丁目２６番１号,スカイハイツ広沢１Ｆ,ＯＹＡＴＳＵＹＡ　ＳＵＮ,株式会社ＯＹＡＴＳＵＹＡ　ＳＵＮ,-,2世保生食ほ第1109号,飲食店営業,令和2年9月16日,令和2年9月16日,令和8年9月30日
2821,東京都世田谷区桜新町二丁目２６番１号,スカイハイツ広沢１Ｆ,ＯＹＡＴＳＵＹＡ　ＳＵＮ,株式会社ＯＹＡＴＳＵＹＡ　ＳＵＮ,-,2世保生食ほ第1110号,菓子製造業,令和2年9月16日,令和2年9月16日,令和8年9月30日
2822,東京都世田谷区桜新町二丁目２６番２号,-,ＮＥＩＧＨＢＯＲ,株式会社音色,6432-6895,4世保生食ほ第419号,飲食店営業,令和4年7月1日,令和4年7月1日,令和10年6月30日
2823,東京都世田谷区桜新町二丁目２６番１２号,１階,ラクトン化学工業株式会社　１階工場,ラクトン化学工業株式会社,3427-0101,3世保生食ほ第855号,添加物製造業,令和3年9月1日,令和3年9月1日,令和9年4月30日
2824,東京都世田谷区桜新町二丁目２７番２６号,-,中華大龍,***,3426-5146,3世保生食ほ第1020号,飲食店営業,令和3年10月1日,令和3年10月1日,令和9年9月30日
2825,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2136号,飲食店営業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2826,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2137号,菓子製造業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2827,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2138号,飲食店営業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2828,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2139号,飲食店営業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2829,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2140号,菓子製造業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2830,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2143号,魚介類販売業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2831,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2347号,飲食店営業,令和3年3月22日,令和3年3月22日,令和10年3月31日
2832,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2348号,そうざい製造業,令和3年3月22日,令和3年3月22日,令和10年3月31日
2833,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,2世保生食ほ第2444号,そうざい製造業,令和3年2月26日,令和3年2月26日,令和10年2月29日
2834,東京都世田谷区桜新町二丁目２８番８号,-,ライフ桜新町店　物流センター,株式会社ライフコーポレーション,3425-2210,4世保生食ほ第362号,飲食店営業,令和4年6月3日,令和4年6月3日,令和11年6月30日
2835,東京都世田谷区桜新町二丁目３０番１０号,-,株式会社グリーンキャブ　新町営業所３Ｆ駐車場,株式会社アペックス,3426-1860,5世保生食ほ第523号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和5年8月1日,令和5年8月1日,令和10年7月31日
2836,東京都世田谷区桜新町二丁目３０番１０号,-,株式会社グリーンキャブ新町営業所２階駐車場,株式会社アペックス,-,6世保生食ほ第1000号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和6年10月9日,令和6年10月9日,令和11年10月31日
2837,東京都世田谷区用賀一丁目３番１号,-,トラストガーデン　用賀の杜,株式会社ＬＥＯＣ,03-3705-9173,31世保生食ほ第566号,飲食店営業,令和元年6月28日,令和元年6月28日,令和8年6月30日
2838,東京都世田谷区用賀一丁目５番１号,-,メフォス０２３５７号店,株式会社メフォス,-,3世保生食ほ第358号,飲食店営業,令和3年5月12日,令和3年5月12日,令和10年5月31日
2839,東京都世田谷区用賀一丁目１０番８号,-,ファミリーマート用賀の杜店,株式会社世田谷サーヴ,5717-3502,2世保生食ほ第393号,飲食店営業,令和2年6月3日,令和2年6月3日,令和9年6月30日
2840,東京都世田谷区用賀一丁目１９番２２号,-,イリーゼ用賀,株式会社ＨＩＴＯＷＡ,5491-6033,5世保生食ほ第1043号,飲食店営業,令和5年11月1日,令和5年11月1日,令和12年10月31日
2841,東京都世田谷区用賀一丁目２６番１６号,-,世田谷ガーデンクラブ,株式会社ＧＡＲＤＥＮ　ＣＬＵＢ,6805-7334,2世保生食ほ第1545号,飲食店営業,令和2年11月27日,令和2年11月27日,令和9年11月30日
2842,東京都世田谷区用賀一丁目２６番１６号,-,世田谷ガーデンクラブ,株式会社ＧＡＲＤＥＮ　ＣＬＵＢ,6805-7334,2世保生食ほ第1546号,菓子製造業,令和2年11月27日,令和2年11月27日,令和9年11月30日
2843,東京都世田谷区用賀二丁目１番２号,２Ｆ,味のじょうなん,***,03-3707-1213,2世保生食ほ第1305号,飲食店営業,平成26年10月8日,令和2年11月1日,令和8年10月31日
2844,東京都世田谷区用賀二丁目４番１号,-,東京都立桜町高等学校,協立給食株式会社,-,3世保生食ほ第437号,飲食店営業,令和3年6月1日,令和3年6月1日,令和9年5月31日
2845,東京都世田谷区用賀二丁目１０番１８号,-,くらら用賀,株式会社ＬＥＯＣ,3708-6700,2世保生食ほ第2463号,飲食店営業,平成19年2月19日,令和3年3月1日,令和10年2月29日
2846,東京都世田谷区用賀二丁目１６番１号,-,三田国際学園,株式会社レパスト,-,4世保生食ほ第408号,飲食店営業,令和4年6月14日,令和4年6月14日,令和11年6月30日
2847,東京都世田谷区用賀二丁目１８番７号,ＮＯＡ用賀２０１,異国料理　シラクサ,***,03-6805-6228,6世保生食ほ第1367号,飲食店営業,令和6年12月25日,令和6年12月25日,令和12年12月31日
2848,東京都世田谷区用賀二丁目２０番１２号,-,ＩＪＯＯＺ株式会社　コジマ×ビックカメラ用賀店,ＩＪＯＯＺ株式会社,-,6世保生食ほ第430号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和6年7月3日,令和6年7月3日,令和11年7月31日
2849,東京都世田谷区用賀二丁目２７番１号,-,大東京自動車内,三和ベンドサービス株式会社,-,5世保生食ほ第996号,調理の機能を有する自動販売機により食品を調理し、調理された食品を販売する営業,令和5年11月1日,令和5年11月1日,令和10年10月31日
2850,東京都世田谷区用賀二丁目２８番１６号,コンフォール用賀１０１,Ｃｈｅｒｒｙ　Ｃｏｒｅ　Ｃｏｆｆｅｅ　Ｒｏａｓｔｅｒ,***,03-5797-9753,4世保生食ほ第1381号,飲食店営業,令和4年12月2日,令和4年12月2日,令和11年12月31日
2851,東京都世田谷区用賀二丁目２８番１９号,-,有限会社望月製餡所,有限会社望月製餡所,3700-4568,2世保生食ほ第1464号,あん類製造業,昭和63年11月29日,令和2年12月1日,令和8年11月30日
2852,東京都世田谷区用賀二丁目２８番１９号,スカイハイツ用賀１Ｆ,焼肉ホドリ　用賀店,有限会社ホドリ,3707-3829,5世保生食ほ第897号,飲食店営業,令和5年10月1日,令和5年10月1日,令和11年9月30日
2853,東京都世田谷区用賀二丁目２９番１号,フォーレスト用賀１Ｆ－Ａ,ＴＩＫ　ＴＯＫ,株式会社Ｏｚ,03-5797-9293,31世保生食ほ第2931号,喫茶店営業,平成26年7月30日,令和2年8月1日,令和8年7月31日
2854,東京都世田谷区用賀二丁目２９番１号,フォーレスト用賀１Ｆ－Ａ,ＴＩＫ　ＴＯＫ,株式会社Ｏｚ,03-5797-9293,31世保生食ほ第2932号,菓子製造業,平成22年9月7日,令和2年8月1日,令和8年7月31日
2855,東京都世田谷区用賀二丁目３２番２号,バシレウスビル１Ｆ,ＶＡＳＩＬＥＵＳ　Ｃａｆｅ,株式会社ＳＴＲ,03-6411-7370,7世保生食ほ第791号,飲食店営業,令和7年9月18日,令和7年9月18日,令和13年9月30日
2856,東京都世田谷区用賀二丁目３３番１２号,-,アゴラ　Ｋａｂｏ,***,-,3世保生食ほ第182号,飲食店営業,平成27年4月22日,令和3年5月1日,令和9年4月30日
2857,東京都世田谷区用賀二丁目３４番１２号,-,キイハントー,***,3700-3665,7世保生食ほ第1176号,飲食店営業,令和8年1月1日,令和8年1月1日,令和13年12月31日
